,event_timestamp,country_code,country_name,city_code,city_name,zip_code,lat,lon,cam_id,cam_name,cam_additional_location_description,add_id,add_name,add_type,people,views,females,males,mode_age,median_age,negative_emotion,positive_emotion,average_emotion_score,cars,weather,sport_event,social_event,extraordinary_event,storage_blob
247,2023-05-11 17:02:26.084464-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 17:02:25.816560-06:00_frame.jpg
248,2023-05-11 17:32:38.221493-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 17:32:37.912330-06:00_frame.jpg
249,2023-05-11 18:02:41.661849-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 18:02:41.384709-06:00_frame.jpg
250,2023-05-11 18:32:53.921586-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 18:32:53.625257-06:00_frame.jpg
251,2023-05-11 19:03:08.396027-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 19:03:07.838454-06:00_frame.jpg
252,2023-05-11 19:33:24.237583-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 19:33:23.919740-06:00_frame.jpg
253,2023-05-11 20:03:32.380049-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,8,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 20:03:32.100616-06:00_frame.jpg
254,2023-05-11 20:33:44.273495-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,8,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 20:33:44.027341-06:00_frame.jpg
255,2023-05-11 21:04:04.124970-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 21:04:03.778146-06:00_frame.jpg
256,2023-05-11 21:34:15.538854-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,0,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-11 21:34:15.242425-06:00_frame.jpg
257,2023-05-12 07:49:46.071110-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,0,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 07:49:46.071110-06:00_frame.jpg
258,2023-05-12 08:19:48.289243-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 08:19:47.973255-06:00_frame.jpg
259,2023-05-12 08:50:03.949342-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 08:50:03.617742-06:00_frame.jpg
260,2023-05-12 09:20:11.832954-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 09:20:11.538818-06:00_frame.jpg
261,2023-05-12 09:50:21.301506-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 09:50:21.016077-06:00_frame.jpg
262,2023-05-12 10:20:22.753488-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,6,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 10:20:22.487702-06:00_frame.jpg
263,2023-05-12 10:50:23.782935-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 10:50:23.519117-06:00_frame.jpg
264,2023-05-12 11:20:34.543543-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 11:20:34.194279-06:00_frame.jpg
265,2023-05-12 11:50:38.943368-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 11:50:38.612016-06:00_frame.jpg
266,2023-05-12 12:21:00.119608-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 12:20:59.839756-06:00_frame.jpg
267,2023-05-12 12:51:09.717104-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 12:51:09.414125-06:00_frame.jpg
268,2023-05-12 13:21:17.661753-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 13:21:17.305104-06:00_frame.jpg
269,2023-05-12 13:51:22.337846-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 13:51:22.070864-06:00_frame.jpg
270,2023-05-12 14:21:42.424008-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 14:21:42.143024-06:00_frame.jpg
271,2023-05-12 14:52:05.593629-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,6,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 14:52:05.321417-06:00_frame.jpg
272,2023-05-12 15:22:24.745658-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,8,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 15:22:24.463713-06:00_frame.jpg
273,2023-05-12 15:52:28.874771-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 15:52:28.566173-06:00_frame.jpg
274,2023-05-12 16:22:31.479228-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,6,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 16:22:31.174896-06:00_frame.jpg
275,2023-05-12 16:52:52.499661-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,6,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 16:52:52.159019-06:00_frame.jpg
276,2023-05-12 17:22:53.833767-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,7,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 17:22:53.506027-06:00_frame.jpg
277,2023-05-12 17:53:04.569474-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,7,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 17:53:04.272786-06:00_frame.jpg
278,2023-05-12 18:23:23.132930-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 18:23:22.844042-06:00_frame.jpg
279,2023-05-12 18:53:28.190791-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 18:53:27.915451-06:00_frame.jpg
280,2023-05-12 19:23:45.411920-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 19:23:45.146620-06:00_frame.jpg
281,2023-05-12 19:54:05.910983-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,7,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 19:54:05.625851-06:00_frame.jpg
282,2023-05-12 20:24:15.552643-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 20:24:15.271798-06:00_frame.jpg
283,2023-05-12 20:54:16.602611-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,9,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 20:54:16.303420-06:00_frame.jpg
284,2023-05-12 21:24:29.550866-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,8,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 21:24:29.251918-06:00_frame.jpg
285,2023-05-12 21:54:42.370606-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-12 21:54:42.117068-06:00_frame.jpg
286,2023-05-13 08:08:46.279047-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 08:08:45.976400-06:00_frame.jpg
287,2023-05-13 08:38:57.588091-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 08:38:57.295022-06:00_frame.jpg
288,2023-05-13 09:09:11.660446-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 09:09:11.387161-06:00_frame.jpg
289,2023-05-13 09:39:28.579824-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 09:39:28.291936-06:00_frame.jpg
290,2023-05-13 10:09:42.899186-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,7,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 10:09:42.609038-06:00_frame.jpg
291,2023-05-13 10:39:48.061898-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 10:39:47.768940-06:00_frame.jpg
292,2023-05-13 11:09:56.940278-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 11:09:56.672644-06:00_frame.jpg
293,2023-05-13 11:40:12.290133-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 11:40:12.003735-06:00_frame.jpg
294,2023-05-13 12:10:23.408398-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 12:10:23.095817-06:00_frame.jpg
295,2023-05-13 12:40:30.576611-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 12:40:30.305627-06:00_frame.jpg
296,2023-05-13 13:10:51.936011-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 13:10:51.669004-06:00_frame.jpg
297,2023-05-13 13:41:05.630494-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 13:41:05.353693-06:00_frame.jpg
298,2023-05-13 14:11:20.984331-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 14:11:20.720023-06:00_frame.jpg
299,2023-05-13 14:41:34.792869-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 14:41:34.513264-06:00_frame.jpg
300,2023-05-13 15:11:42.186988-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 15:11:41.927955-06:00_frame.jpg
301,2023-05-13 15:41:53.591131-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 15:41:53.289428-06:00_frame.jpg
302,2023-05-13 16:12:07.211488-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 16:12:06.959891-06:00_frame.jpg
303,2023-05-13 16:42:17.056166-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 16:42:16.801156-06:00_frame.jpg
304,2023-05-13 17:12:25.616056-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 17:12:25.336696-06:00_frame.jpg
305,2023-05-13 17:42:37.728779-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,6,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 17:42:37.469405-06:00_frame.jpg
306,2023-05-13 18:12:51.162715-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 18:12:50.867400-06:00_frame.jpg
307,2023-05-13 18:43:04.240330-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 18:43:03.943890-06:00_frame.jpg
308,2023-05-13 19:13:16.882607-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,7,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 19:13:16.604981-06:00_frame.jpg
309,2023-05-13 19:43:34.858662-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 19:43:34.575820-06:00_frame.jpg
310,2023-05-13 20:13:43.831043-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 20:13:43.476192-06:00_frame.jpg
311,2023-05-13 20:43:50.835254-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 20:43:50.559182-06:00_frame.jpg
312,2023-05-13 21:13:59.720662-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,7,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 21:13:59.436108-06:00_frame.jpg
313,2023-05-13 21:44:14.786469-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,7,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-13 21:44:14.521442-06:00_frame.jpg
314,2023-05-14 08:36:48.834501-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 08:36:48.834501-06:00_frame.jpg
315,2023-05-14 09:06:52.419393-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 09:06:52.133432-06:00_frame.jpg
316,2023-05-14 09:36:55.599521-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 09:36:55.313535-06:00_frame.jpg
317,2023-05-14 10:06:58.845786-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 10:06:58.577977-06:00_frame.jpg
318,2023-05-14 10:37:05.804841-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 10:37:05.530102-06:00_frame.jpg
319,2023-05-14 11:07:16.153380-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 11:07:15.852927-06:00_frame.jpg
320,2023-05-14 11:37:22.122696-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 11:37:21.843146-06:00_frame.jpg
321,2023-05-14 12:14:19.770232-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,6,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 12:14:19.770232-06:00_frame.jpg
322,2023-05-14 12:48:50.960841-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 12:48:50.960841-06:00_frame.jpg
323,2023-05-14 15:55:50.825767-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 15:55:50.825767-06:00_frame.jpg
324,2023-05-14 16:50:51.028471-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 16:50:51.028471-06:00_frame.jpg
325,2023-05-14 17:34:51.063964-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 17:34:51.063964-06:00_frame.jpg
326,2023-05-14 18:23:05.958546-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 18:23:05.536517-06:00_frame.jpg
327,2023-05-14 18:53:27.849281-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,6,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 18:53:27.558009-06:00_frame.jpg
328,2023-05-14 19:23:36.502825-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,10,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 19:23:36.201876-06:00_frame.jpg
329,2023-05-14 19:53:45.020663-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,9,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 19:53:44.740346-06:00_frame.jpg
330,2023-05-14 20:23:56.299629-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 20:23:56.032878-06:00_frame.jpg
331,2023-05-14 20:54:03.805599-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,0,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-14 20:54:03.805599-06:00_frame.jpg
332,2023-05-15 08:03:57.664421-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 08:03:57.664421-06:00_frame.jpg
333,2023-05-15 08:34:14.256568-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 08:34:13.839234-06:00_frame.jpg
334,2023-05-15 09:04:36.382260-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 09:04:36.052853-06:00_frame.jpg
335,2023-05-15 09:34:46.313363-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 09:34:46.027680-06:00_frame.jpg
336,2023-05-15 10:05:01.960665-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 10:05:01.626258-06:00_frame.jpg
337,2023-05-15 10:35:09.745923-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 10:35:09.441831-06:00_frame.jpg
338,2023-05-15 11:05:19.175765-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 11:05:18.901277-06:00_frame.jpg
339,2023-05-15 11:35:26.891208-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,6,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 11:35:26.543182-06:00_frame.jpg
340,2023-05-15 12:05:47.911497-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 12:05:47.604282-06:00_frame.jpg
341,2023-05-15 12:35:54.631847-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 12:35:54.329187-06:00_frame.jpg
342,2023-05-15 13:06:04.886604-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,6,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 13:06:04.578358-06:00_frame.jpg
343,2023-05-15 13:36:24.511412-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 13:36:24.160308-06:00_frame.jpg
344,2023-05-15 14:06:47.270832-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 14:06:46.972568-06:00_frame.jpg
345,2023-05-15 14:37:05.706206-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 14:37:05.420851-06:00_frame.jpg
346,2023-05-15 15:07:07.682061-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,8,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 15:07:07.393044-06:00_frame.jpg
347,2023-05-15 15:37:10.664930-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 15:37:10.350458-06:00_frame.jpg
348,2023-05-15 16:07:17.084230-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 16:07:16.811173-06:00_frame.jpg
349,2023-05-15 16:37:18.965530-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 16:37:18.664865-06:00_frame.jpg
350,2023-05-15 17:07:40.335352-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 17:07:39.959196-06:00_frame.jpg
351,2023-05-15 17:37:48.039684-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 17:37:47.734010-06:00_frame.jpg
352,2023-05-15 18:07:49.086861-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 18:07:48.766093-06:00_frame.jpg
353,2023-05-15 18:37:49.800660-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 18:37:49.475802-06:00_frame.jpg
354,2023-05-15 19:08:07.482496-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 19:08:07.149687-06:00_frame.jpg
355,2023-05-15 19:38:13.163975-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,8,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 19:38:12.871756-06:00_frame.jpg
356,2023-05-15 20:08:37.495680-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,10,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 20:08:37.162131-06:00_frame.jpg
357,2023-05-15 20:38:48.130102-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,10,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 20:38:47.809459-06:00_frame.jpg
358,2023-05-15 21:08:56.820492-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 21:08:56.530794-06:00_frame.jpg
359,2023-05-15 21:39:06.081484-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-15 21:39:05.751641-06:00_frame.jpg
360,2023-05-16 08:13:29.643325-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,0,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 08:13:29.643325-06:00_frame.jpg
361,2023-05-16 08:43:40.359078-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,3,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 08:43:40.068690-06:00_frame.jpg
362,2023-05-16 09:13:40.585736-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 09:13:40.259758-06:00_frame.jpg
363,2023-05-16 09:43:49.847960-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 09:43:49.517798-06:00_frame.jpg
364,2023-05-16 10:13:55.786781-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 10:13:55.461069-06:00_frame.jpg
365,2023-05-16 10:43:58.087826-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,0,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 10:43:57.779868-06:00_frame.jpg
366,2023-05-16 11:14:03.295592-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,0,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 11:14:03.003231-06:00_frame.jpg
367,2023-05-16 11:44:04.193864-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 11:44:03.914655-06:00_frame.jpg
368,2023-05-16 12:14:13.719022-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 12:14:13.440981-06:00_frame.jpg
369,2023-05-16 12:44:16.028177-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 12:44:15.682912-06:00_frame.jpg
370,2023-05-16 13:14:38.807998-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 13:14:38.506389-06:00_frame.jpg
371,2023-05-16 13:44:46.508323-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 13:44:46.194276-06:00_frame.jpg
372,2023-05-16 14:15:02.807885-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,2,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 14:15:02.466656-06:00_frame.jpg
373,2023-05-16 14:45:09.799002-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,5,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 14:45:09.483515-06:00_frame.jpg
374,2023-05-16 15:15:11.924749-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,9,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 15:15:11.529216-06:00_frame.jpg
375,2023-05-16 15:45:12.084910-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,4,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 15:45:11.748223-06:00_frame.jpg
376,2023-05-16 16:15:21.463328-06:00,MX,,,,,19.36487,-99.13421,,cafe calaverita,,,,,1,,,,,,,,,,,,,,MX/cafe calaverita/2023-05-16 16:15:21.170512-06:00_frame.jpg
