,event_timestamp,country_code,country_name,city_code,city_name,zip_code,lat,lon,cam_id,cam_name,people,storage_blob
98,2024-04-18 01:06:56.565540+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-29 19:06:56.262063-06:00_frame.jpg
99,2024-04-18 01:41:14.746437+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,4,MX/cafe calaverita/2023-04-29 19:41:13.036374-06:00_frame.jpg
100,2024-04-18 02:15:45.983687+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,5,MX/cafe calaverita/2023-04-29 20:15:45.551525-06:00_frame.jpg
101,2024-04-18 02:49:57.631279+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-29 20:49:57.293816-06:00_frame.jpg
102,2024-04-18 03:23:59.830547+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-29 21:23:59.476784-06:00_frame.jpg
103,2024-04-18 14:32:02.713707+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,0,MX/cafe calaverita/2023-04-30 08:32:02.403081-06:00_frame.jpg
104,2024-04-18 15:06:17.513534+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-30 09:06:17.227227-06:00_frame.jpg
105,2024-04-18 15:40:05.691767+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,2,MX/cafe calaverita/2023-04-30 09:40:05.356683-06:00_frame.jpg
106,2024-04-18 16:14:23.387830+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-30 10:14:23.052464-06:00_frame.jpg
107,2024-04-18 16:48:47.692415+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-30 10:48:47.394964-06:00_frame.jpg
108,2024-04-18 17:22:33.381631+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-30 11:22:33.096970-06:00_frame.jpg
109,2024-04-18 17:56:52.346949+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,2,MX/cafe calaverita/2023-04-30 11:56:52.039599-06:00_frame.jpg
110,2024-04-18 18:30:47.188123+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,2,MX/cafe calaverita/2023-04-30 12:30:46.882613-06:00_frame.jpg
111,2024-04-18 19:04:34.866614+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,3,MX/cafe calaverita/2023-04-30 13:04:34.567223-06:00_frame.jpg
112,2024-04-18 19:38:21.819217+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,4,MX/cafe calaverita/2023-04-30 13:38:21.520714-06:00_frame.jpg
113,2024-04-18 20:12:09.297631+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,2,MX/cafe calaverita/2023-04-30 14:12:09.006985-06:00_frame.jpg
114,2024-04-18 20:45:49.706575+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-30 14:45:49.412203-06:00_frame.jpg
115,2024-04-18 21:19:49.927150+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,2,MX/cafe calaverita/2023-04-30 15:19:49.656292-06:00_frame.jpg
116,2024-04-18 21:53:38.247297+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,2,MX/cafe calaverita/2023-04-30 15:53:37.902027-06:00_frame.jpg
117,2024-04-18 22:27:24.715429+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-30 16:27:24.402081-06:00_frame.jpg
118,2024-04-18 23:01:11.940522+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,3,MX/cafe calaverita/2023-04-30 17:01:11.624871-06:00_frame.jpg
119,2024-04-18 23:34:41.170378+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,4,MX/cafe calaverita/2023-04-30 17:34:40.873634-06:00_frame.jpg
120,2024-04-19 00:08:35.254238+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,8,MX/cafe calaverita/2023-04-30 18:08:34.914416-06:00_frame.jpg
121,2024-04-19 00:42:39.468268+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-30 18:42:39.165410-06:00_frame.jpg
122,2024-04-19 01:16:44.201358+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,2,MX/cafe calaverita/2023-04-30 19:16:43.856524-06:00_frame.jpg
123,2024-04-19 01:51:17.309597+00:00,MX,Mexico,MX-CMX,Mexico City,9460.0,19.36487,-99.13421,1.0,cafe calaverita,1,MX/cafe calaverita/2023-04-30 19:51:17.016634-06:00_frame.jpg
